model_response_length,model_response_unique,model_response_(,model_response_),model_response_{,model_response_},model_response_[,model_response_],model_response_;,model_response_.,"model_response_,",model_response_:,model_response_<,model_response_>,model_response_+,model_response_-,model_response_*,model_response_/,model_response_%,model_response_&,model_response_|,model_response_!,model_response_^,model_response_~,model_response_#,model_response_\,model_response_@,model_response_nil,model_response_#include,model_response_import,model_response_java,model_response_<-,model_response_package,model_response_:=,prompt_length,prompt_unique,prompt_(,prompt_),prompt_{,prompt_},prompt_[,prompt_],prompt_;,prompt_.,"prompt_,",prompt_:,prompt_<,prompt_>,prompt_+,prompt_-,prompt_*,prompt_/,prompt_%,prompt_&,prompt_|,prompt_!,prompt_^,prompt_~,prompt_#,prompt_\,prompt_@,prompt_nil,prompt_#include,prompt_import,prompt_java,prompt_<-,prompt_package,prompt_:=,target
19,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,11,2369,137,29,29,20,19,14,14,2,23,24,26,4,1,10,10,0,17,10,5,5,5,0,0,0,0,0,2,0,1,0,0,1,11,0
32,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,62,12866,545,232,232,100,99,21,21,21,446,109,84,4,1,9,10,4,85,6,16,12,22,0,0,0,0,0,11,0,0,0,0,0,62,0
65,7,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,13,0,0,0,0,2675,159,18,15,22,20,3,3,26,23,11,10,17,18,0,47,0,30,0,8,6,0,0,0,0,0,6,0,0,13,0,0,0,0,0
56,3,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20185,418,439,439,76,74,3,3,146,376,215,15,74,90,19,14,0,0,0,20,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,2,2,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1576,51,8,8,6,4,0,0,9,8,3,27,6,7,0,1,2,36,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0
73,5,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,40,10224,372,247,247,31,30,6,6,17,190,304,79,5,5,1,52,15,39,18,3,2,15,0,0,0,94,6,9,0,1,0,0,1,40,0
40,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,1,3919,218,58,58,27,27,0,0,1,87,5,6,0,0,0,2,23,75,0,8,0,1,0,0,0,0,0,3,0,1,0,0,3,1,1
30,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1159,80,17,17,4,1,0,0,11,15,5,2,2,2,0,1,0,28,0,1,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0
41,3,1,1,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1429,87,19,19,2,1,0,0,8,29,13,27,6,6,0,0,0,45,0,4,0,1,0,0,8,0,0,0,8,0,0,0,0,0,0
32,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,813,68,17,17,1,0,0,0,0,30,3,3,2,2,0,6,1,21,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0
46,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7,0,1,0,3660,74,0,0,1,0,0,0,61,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,58,7,0,1,0,0
86,9,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1018,56,22,22,6,5,0,0,7,12,11,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1059,44,29,29,5,3,0,0,14,10,6,19,2,2,0,0,0,4,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1
47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3410,131,40,39,17,17,8,8,0,40,33,37,0,1,0,8,5,12,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,1
57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2813,182,23,23,9,6,0,0,14,26,39,8,3,3,0,5,4,84,0,1,6,0,0,0,3,0,0,0,3,0,0,0,0,0,1
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1117,63,4,2,7,6,0,0,3,4,1,2,17,17,0,16,0,14,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1
68,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,3620,66,68,68,5,3,0,0,18,114,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,1,0,0
19,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30,8,0,1,0,1587,34,0,0,0,0,0,0,31,140,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,30,8,0,1,0,0
12,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3656,164,113,113,26,22,2,2,81,58,62,34,7,6,5,4,7,34,0,2,6,0,0,0,7,0,0,0,7,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,2719,161,35,35,14,12,5,5,0,85,12,48,0,2,4,4,2,95,2,6,2,3,0,0,0,0,0,0,0,1,0,0,1,8,0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,86,0,0,10,9,8,8,1,8,45,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,7309,245,70,70,6,6,11,11,0,122,66,42,0,0,0,19,4,6,0,0,0,1,0,0,16,0,13,0,0,11,0,0,0,0,1
45,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,0,1,0,0,1,26,12215,635,79,79,61,61,9,9,5,197,169,61,0,1,8,40,7,274,13,12,2,16,0,0,0,0,0,32,0,1,0,0,1,26,0
65,10,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,1,16,4336,143,46,46,20,17,0,0,0,102,43,25,0,0,0,16,4,60,13,8,0,11,0,0,0,0,0,12,0,1,0,0,1,16,0
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,9437,421,42,42,13,13,0,0,2,99,29,20,2,2,0,6,0,310,4,0,0,0,0,0,4,0,0,0,0,1,0,0,6,0,1
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,5,3058,191,71,71,23,23,9,9,0,46,28,8,2,1,0,1,22,19,6,4,6,4,0,0,0,1,0,2,0,1,0,0,1,5,0
13,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,31,9696,499,232,232,102,102,21,21,3,248,93,91,16,24,31,30,31,174,8,80,49,16,1,1,1,24,2,3,0,0,0,0,0,31,1
35,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,3038,135,37,37,15,13,6,6,17,34,42,66,5,5,3,10,0,52,6,4,4,0,0,0,12,1,1,0,9,0,0,0,0,0,0
45,3,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,905,70,18,18,1,1,2,2,0,15,12,5,1,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,0,0,0,1
46,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1186,82,5,5,0,0,0,0,0,27,5,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0
59,10,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2088,126,0,0,12,12,0,0,1,8,36,11,7,7,0,3,1,18,0,2,1,0,0,0,0,0,2,0,0,9,0,0,0,0,0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5098,209,40,39,1,1,7,7,0,102,52,19,0,1,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,30,0,0,0,0,0
49,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,12583,430,71,71,21,20,38,37,0,89,128,95,1,10,4,19,9,6,0,0,1,0,0,0,15,6,0,0,0,16,0,0,0,1,1
44,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,1,0,6922,185,116,116,21,19,0,0,84,208,40,8,4,4,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,24,6,0,1,0,0
33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2243,81,38,36,42,40,0,0,0,15,38,50,0,9,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
21,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,28,0,0,1,23,7438,477,108,108,36,33,12,12,0,162,101,33,5,5,3,9,11,62,4,2,0,11,0,0,0,2,0,6,0,28,0,0,1,23,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,4600,241,57,57,23,22,0,0,0,105,9,10,2,0,0,4,11,99,0,4,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1
48,5,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,2,1,31,9912,634,96,96,60,56,13,13,6,172,154,67,3,4,3,12,12,130,13,18,2,18,0,0,0,2,0,40,0,1,0,2,1,31,0
25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1134,89,12,12,3,1,2,2,0,21,6,10,0,0,0,1,2,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1
51,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,1,7,7299,390,69,69,36,34,7,7,1,158,51,13,1,3,0,6,1,146,0,10,2,8,0,0,0,1,0,17,0,1,0,0,1,7,0
56,5,1,1,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,5,1030,58,24,24,8,6,0,0,0,29,8,7,0,0,0,2,3,8,1,0,0,3,0,0,0,0,0,3,0,1,0,0,1,5,1
6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1773,109,30,27,19,16,0,0,0,15,32,15,0,9,2,1,0,4,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0
37,9,1,1,1,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4897,192,207,207,33,31,3,3,96,63,82,41,12,11,5,4,10,30,0,3,0,3,0,0,10,11,0,0,6,0,0,0,0,0,0
46,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,1,0,9419,269,158,157,32,28,0,0,114,323,35,7,16,21,0,4,4,6,1,4,0,1,0,0,0,0,1,0,0,49,11,0,1,0,1
16,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1156,52,3,3,3,1,0,0,0,25,5,3,0,0,0,9,7,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2418,83,23,22,30,27,0,0,20,10,29,80,3,3,0,4,0,44,14,2,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0
48,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,2035,34,0,0,0,0,0,0,32,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0
35,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,1,4,6649,160,50,49,34,34,17,17,0,46,106,43,0,0,0,5,24,48,0,14,0,0,0,0,0,0,0,13,0,1,0,0,1,4,0
47,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,25,5,0,1,0,3355,80,24,24,10,9,0,0,40,149,17,0,1,1,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,25,5,0,1,0,0
28,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9400,142,193,189,103,99,2,2,0,95,132,63,0,46,0,4,0,5,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,10249,381,267,268,45,45,13,13,4,254,244,73,2,1,7,20,7,32,3,8,0,8,0,0,0,7,4,3,0,0,0,0,0,17,1
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1,37,8777,435,129,128,75,73,14,14,2,170,231,75,1,0,27,8,5,78,9,27,2,5,0,0,0,1,3,12,0,1,0,0,1,37,1
50,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,12776,440,113,113,62,62,131,131,2,86,80,109,0,14,8,32,8,8,0,0,0,1,0,0,6,20,13,0,0,17,0,0,0,0,0
51,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3533,95,35,35,24,21,0,0,37,35,0,0,7,8,0,0,99,42,0,0,0,0,0,0,0,0,15,0,0,2,2,0,1,0,1
59,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,6,3206,119,54,54,20,18,3,3,2,118,38,16,0,0,0,7,22,37,0,2,0,6,0,0,0,0,0,8,0,1,0,0,1,6,0
20,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3199,170,29,29,22,20,3,3,34,49,26,39,5,8,0,0,1,25,0,4,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2427,148,9,8,12,11,4,4,41,7,45,40,10,16,0,5,1,11,0,0,5,0,0,0,0,0,4,0,0,7,0,0,0,0,1
210,36,0,0,0,0,0,0,0,3,2,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2447,172,4,4,0,0,0,0,0,44,24,5,11,11,0,34,0,15,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1
47,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,53,0,1,0,0,1,28,13218,598,146,145,85,81,25,25,9,228,88,40,2,2,14,17,40,229,2,22,2,29,0,0,0,0,0,53,0,1,0,0,1,28,0
35,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3704,215,29,29,14,13,3,3,39,34,6,16,4,4,2,5,7,58,0,1,3,4,0,2,7,10,0,0,4,0,0,0,0,0,0
68,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,9624,342,49,49,10,10,27,27,0,116,147,44,0,5,0,78,5,19,0,0,2,0,0,0,2,0,0,0,0,17,0,0,0,0,0
32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7135,240,76,73,41,37,14,14,64,109,56,21,2,18,0,1,0,26,0,0,0,6,0,0,0,0,2,0,0,5,0,0,0,0,1
75,7,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,1,22,11619,541,230,230,48,47,40,40,1,187,187,27,0,0,7,14,35,108,45,29,0,4,0,0,0,6,0,4,0,1,0,0,1,22,1
42,3,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,29,8765,388,128,128,134,132,35,35,1,620,252,107,0,0,17,48,3,57,77,0,0,7,0,0,0,0,1,4,0,0,0,0,0,29,0
57,8,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,1,0,0,1,17,2666,123,49,49,23,21,4,4,10,71,69,28,0,0,0,3,1,17,14,0,10,15,0,0,0,0,1,17,0,1,0,0,1,17,0
74,5,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11249,447,92,92,77,75,6,6,127,144,78,97,20,30,9,12,38,79,0,2,6,2,0,0,0,7,5,0,0,11,0,0,0,0,0
62,4,2,2,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1295,67,16,16,7,5,1,1,17,7,9,29,11,10,3,0,0,15,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
39,5,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,782,48,4,4,8,7,0,0,16,0,11,12,0,4,0,1,0,13,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,1,30,8976,258,101,101,43,42,2,2,0,213,106,57,0,0,0,22,8,72,24,12,0,22,0,0,0,0,0,26,0,1,0,0,1,30,1
71,7,2,2,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18418,320,395,396,78,78,0,0,118,297,217,26,9,21,81,19,6,4,82,10,18,9,0,0,0,0,5,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,9,5432,321,46,46,38,36,16,16,0,75,27,14,3,4,15,6,2,66,13,0,22,1,0,0,0,12,0,3,0,1,0,0,1,9,1
27,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2161,105,24,22,11,10,8,8,18,43,34,9,1,7,0,1,0,12,0,0,2,6,0,0,0,0,4,0,0,4,0,0,0,0,1
46,8,1,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1032,54,10,10,9,8,0,0,0,16,13,2,0,0,0,2,7,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
35,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1337,45,23,23,2,0,0,0,27,31,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,1,0,0
88,6,3,3,1,1,1,1,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1248,65,21,20,8,5,2,2,18,10,10,64,5,5,1,0,1,15,0,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
29,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,1,0,0,1,12,6016,321,77,77,33,31,6,6,2,160,42,25,0,0,2,3,1,95,10,6,2,11,0,0,0,0,0,13,0,1,0,0,1,12,0
71,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1516,43,16,16,3,2,0,0,16,75,4,0,2,2,0,0,4,2,0,0,0,0,0,0,0,0,8,0,0,11,0,0,1,0,1
17,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,1,39,10930,322,122,122,67,66,12,12,1,257,193,68,0,0,0,8,38,70,10,16,0,37,0,0,0,0,0,76,0,1,0,0,1,39,0
46,5,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,15,3174,198,58,58,19,16,5,5,0,72,57,30,0,0,0,1,8,21,0,1,0,1,0,0,0,0,0,3,0,1,0,0,1,15,0
16,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1,13,6509,421,69,69,20,19,9,9,5,111,80,29,0,0,5,33,1,73,6,7,0,12,0,0,0,0,2,11,0,1,0,0,1,13,1
36,3,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,15,3473,169,51,51,41,40,6,6,7,107,98,48,0,0,0,6,7,21,16,2,0,11,0,0,5,0,0,9,0,1,0,0,1,15,0
51,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1381,127,0,0,11,10,0,0,0,15,9,7,0,0,0,2,0,0,4,0,0,0,0,0,43,0,1,0,0,7,0,0,0,0,0
73,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4560,129,59,59,14,14,9,9,0,47,57,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
57,1,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,1,0,8498,258,134,134,13,11,0,0,123,351,66,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,43,4,0,1,0,0
37,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4096,221,53,51,38,36,21,21,64,36,33,41,8,23,0,3,0,3,0,16,18,4,0,0,0,0,1,0,0,7,0,0,0,0,0
74,2,1,1,2,2,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3929,108,44,43,20,17,0,0,59,10,23,98,0,0,0,0,0,29,6,3,0,0,0,0,10,0,0,0,10,0,0,0,0,0,1
63,6,1,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,1,0,1266,55,8,8,1,0,0,0,28,45,0,0,11,11,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,11,4,0,1,0,0
33,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,12,9700,535,67,67,68,67,28,28,0,136,37,29,3,5,22,10,13,147,15,3,22,2,0,0,0,12,0,7,0,1,0,0,1,12,0
32,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3189,97,21,21,15,14,0,0,32,34,10,5,0,0,0,0,123,54,0,0,0,0,0,0,0,0,18,0,0,5,1,0,1,0,1
33,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4405,109,40,37,27,24,12,11,17,45,117,67,47,52,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5543,176,16,15,2,1,4,3,0,61,99,3,0,0,0,71,0,19,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1
63,1,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,1,0,7743,233,57,57,11,8,0,0,84,212,44,4,22,22,0,4,5,9,0,2,0,4,0,0,0,0,5,0,0,40,8,0,1,0,0
59,5,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,1,0,6543,123,63,63,22,20,0,0,58,171,45,0,4,4,0,0,0,20,0,0,0,0,0,0,0,0,32,0,0,26,4,0,1,0,1
40,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7550,176,210,207,65,62,5,5,0,64,84,57,0,62,0,2,0,9,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,1
57,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,1,0,1306,62,0,0,1,0,0,0,23,89,1,3,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,21,9,0,1,0,0
48,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,2108,118,21,21,4,4,2,2,0,28,23,17,0,1,0,6,0,1,0,0,0,0,0,0,3,0,2,0,0,8,0,0,0,1,0
60,5,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,1,0,2,1,25,10657,630,174,174,65,64,12,12,5,285,154,84,17,17,3,94,30,81,32,6,0,15,0,0,4,17,13,9,0,1,0,2,1,25,0
